,ISBN,User-Generation,Book-Rating
71038,0671554506,genx,0.0
71039,0671554506,boomer+,0.0
71040,0671556843,teenager,0.0
71041,0671556843,youth,5.0
71042,0671556843,genz,0.0
71043,0671556843,millenial,8.0
71044,0671556843,genx,0.0
71045,0671556843,boomer+,0.0
71046,0671563122,teenager,0.0
71047,0671563122,youth,0.0
71048,0671563122,genz,0.0
71049,0671563122,millenial,8.0
71050,0671563122,genx,7.0
71051,0671563122,boomer+,0.0
71052,0671567667,teenager,0.0
71053,0671567667,youth,0.0
71054,0671567667,genz,5.0
71055,0671567667,millenial,7.666666666666667
71056,0671567667,genx,0.0
71057,0671567667,boomer+,7.0
71058,0671567713,teenager,0.0
71059,0671567713,youth,0.0
71060,0671567713,genz,0.0
71061,0671567713,millenial,7.5
71062,0671567713,genx,8.0
71063,0671567713,boomer+,0.0
71064,067156773X,teenager,0.0
71065,067156773X,youth,8.0
71066,067156773X,genz,8.0
71067,067156773X,millenial,0.0
71068,067156773X,genx,9.0
71069,067156773X,boomer+,0.0
71070,0671567748,teenager,0.0
71071,0671567748,youth,0.0
71072,0671567748,genz,0.0
71073,0671567748,millenial,8.0
71074,0671567748,genx,0.0
71075,0671567748,boomer+,0.0
71076,0671567829,teenager,0.0
71077,0671567829,youth,0.0
71078,0671567829,genz,8.0
71079,0671567829,millenial,9.0
71080,0671567829,genx,8.333333333333334
71081,0671567829,boomer+,10.0
71082,0671568175,teenager,0.0
71083,0671568175,youth,8.5
71084,0671568175,genz,8.0
71085,0671568175,millenial,7.1
71086,0671568175,genx,8.25
71087,0671568175,boomer+,6.5
71088,0671568183,teenager,0.0
71089,0671568183,youth,8.0
71090,0671568183,genz,0.0
71091,0671568183,millenial,8.5
71092,0671568183,genx,9.0
71093,0671568183,boomer+,0.0
71094,0671568833,teenager,0.0
71095,0671568833,youth,0.0
71096,0671568833,genz,6.0
71097,0671568833,millenial,7.75
71098,0671568833,genx,7.666666666666667
71099,0671568833,boomer+,8.0
71100,0671568841,teenager,0.0
71101,0671568841,youth,9.0
71102,0671568841,genz,8.0
71103,0671568841,millenial,6.6
71104,0671568841,genx,7.5
71105,0671568841,boomer+,0.0
71106,0671577727,teenager,0.0
71107,0671577727,youth,7.0
71108,0671577727,genz,0.0
71109,0671577727,millenial,10.0
71110,0671577727,genx,9.0
71111,0671577727,boomer+,0.0
71112,0671577786,teenager,0.0
71113,0671577786,youth,0.0
71114,0671577786,genz,0.0
71115,0671577786,millenial,8.2
71116,0671577786,genx,0.0
71117,0671577786,boomer+,0.0
71118,0671578057,teenager,0.0
71119,0671578057,youth,0.0
71120,0671578057,genz,0.0
71121,0671578057,millenial,8.333333333333334
71122,0671578057,genx,8.0
71123,0671578057,boomer+,0.0
71124,0671578081,teenager,0.0
71125,0671578081,youth,0.0
71126,0671578081,genz,0.0
71127,0671578081,millenial,9.0
71128,0671578081,genx,0.0
71129,0671578081,boomer+,0.0
71130,0671578103,teenager,0.0
71131,0671578103,youth,7.0
71132,0671578103,genz,6.5
71133,0671578103,millenial,7.5
71134,0671578103,genx,0.0
71135,0671578103,boomer+,0.0
71136,067157812X,teenager,0.0
71137,067157812X,youth,0.0
71138,067157812X,genz,0.0
71139,067157812X,millenial,9.0
71140,067157812X,genx,0.0
71141,067157812X,boomer+,0.0
71142,0671578146,teenager,0.0
71143,0671578146,youth,0.0
71144,0671578146,genz,4.0
71145,0671578146,millenial,8.25
71146,0671578146,genx,0.0
71147,0671578146,boomer+,0.0
71148,0671578286,teenager,0.0
71149,0671578286,youth,0.0
71150,0671578286,genz,8.0
71151,0671578286,millenial,9.666666666666666
71152,0671578286,genx,6.5
71153,0671578286,boomer+,9.0
71154,0671578413,teenager,0.0
71155,0671578413,youth,0.0
71156,0671578413,genz,0.0
71157,0671578413,millenial,9.0
71158,0671578413,genx,0.0
71159,0671578413,boomer+,7.0
71160,0671578456,teenager,0.0
71161,0671578456,youth,7.0
71162,0671578456,genz,0.0
71163,0671578456,millenial,0.0
71164,0671578456,genx,8.0
71165,0671578456,boomer+,0.0
71166,0671578650,teenager,0.0
71167,0671578650,youth,0.0
71168,0671578650,genz,0.0
71169,0671578650,millenial,7.0
71170,0671578650,genx,0.0
71171,0671578650,boomer+,0.0
71172,0671578707,teenager,0.0
71173,0671578707,youth,0.0
71174,0671578707,genz,0.0
71175,0671578707,millenial,7.0
71176,0671578707,genx,5.0
71177,0671578707,boomer+,0.0
71178,0671578855,teenager,0.0
71179,0671578855,youth,0.0
71180,0671578855,genz,0.0
71181,0671578855,millenial,9.333333333333334
71182,0671578855,genx,0.0
71183,0671578855,boomer+,0.0
71184,0671578987,teenager,0.0
71185,0671578987,youth,0.0
71186,0671578987,genz,6.0
71187,0671578987,millenial,9.0
71188,0671578987,genx,5.0
71189,0671578987,boomer+,0.0
71190,0671600419,teenager,0.0
71191,0671600419,youth,0.0
71192,0671600419,genz,7.0
71193,0671600419,millenial,4.5
71194,0671600419,genx,7.666666666666667
71195,0671600419,boomer+,0.0
71196,0671600613,teenager,0.0
71197,0671600613,youth,0.0
71198,0671600613,genz,0.0
71199,0671600613,millenial,10.0
71200,0671600613,genx,0.0
71201,0671600613,boomer+,10.0
71202,0671601075,teenager,0.0
71203,0671601075,youth,0.0
71204,0671601075,genz,0.0
71205,0671601075,millenial,9.0
71206,0671601075,genx,9.5
71207,0671601075,boomer+,0.0
71208,0671601172,teenager,0.0
71209,0671601172,youth,0.0
71210,0671601172,genz,0.0
71211,0671601172,millenial,7.0
71212,0671601172,genx,5.0
71213,0671601172,boomer+,0.0
71214,0671606387,teenager,0.0
71215,0671606387,youth,5.0
71216,0671606387,genz,5.0
71217,0671606387,millenial,5.0
71218,0671606387,genx,0.0
71219,0671606387,boomer+,0.0
71220,0671606840,teenager,0.0
71221,0671606840,youth,10.0
71222,0671606840,genz,0.0
71223,0671606840,millenial,9.5
71224,0671606840,genx,0.0
71225,0671606840,boomer+,0.0
71226,0671606867,teenager,0.0
71227,0671606867,youth,10.0
71228,0671606867,genz,0.0
71229,0671606867,millenial,7.5
71230,0671606867,genx,0.0
71231,0671606867,boomer+,0.0
71232,0671612689,teenager,0.0
71233,0671612689,youth,0.0
71234,0671612689,genz,0.0
71235,0671612689,millenial,9.333333333333334
71236,0671612689,genx,7.0
71237,0671612689,boomer+,0.0
71238,0671617028,teenager,8.0
71239,0671617028,youth,9.0
71240,0671617028,genz,8.454545454545455
71241,0671617028,millenial,9.058823529411764
71242,0671617028,genx,8.875
71243,0671617028,boomer+,5.0
71244,0671617044,teenager,0.0
71245,0671617044,youth,0.0
71246,0671617044,genz,0.0
71247,0671617044,millenial,6.0
71248,0671617044,genx,0.0
71249,0671617044,boomer+,7.0
71250,0671619373,teenager,0.0
71251,0671619373,youth,0.0
71252,0671619373,genz,7.0
71253,0671619373,millenial,7.0
71254,0671619373,genx,5.0
71255,0671619373,boomer+,0.0
71256,0671620991,teenager,0.0
71257,0671620991,youth,0.0
71258,0671620991,genz,0.0
71259,0671620991,millenial,8.6
71260,0671620991,genx,0.0
71261,0671620991,boomer+,0.0
71262,0671621963,teenager,0.0
71263,0671621963,youth,0.0
71264,0671621963,genz,9.0
71265,0671621963,millenial,9.0
71266,0671621963,genx,0.0
71267,0671621963,boomer+,0.0
71268,0671623249,teenager,0.0
71269,0671623249,youth,0.0
71270,0671623249,genz,6.0
71271,0671623249,millenial,8.6
71272,0671623249,genx,8.5
71273,0671623249,boomer+,0.0
71274,0671624415,teenager,0.0
71275,0671624415,youth,0.0
71276,0671624415,genz,9.0
71277,0671624415,millenial,7.666666666666667
71278,0671624415,genx,0.0
71279,0671624415,boomer+,0.0
71280,067162461X,teenager,0.0
71281,067162461X,youth,0.0
71282,067162461X,genz,0.0
71283,067162461X,millenial,10.0
71284,067162461X,genx,9.5
71285,067162461X,boomer+,0.0
71286,0671625810,teenager,0.0
71287,0671625810,youth,0.0
71288,0671625810,genz,4.0
71289,0671625810,millenial,6.0
71290,0671625810,genx,9.0
71291,0671625810,boomer+,0.0
71292,0671625829,teenager,0.0
71293,0671625829,youth,10.0
71294,0671625829,genz,0.0
71295,0671625829,millenial,7.75
71296,0671625829,genx,0.0
71297,0671625829,boomer+,0.0
71298,0671625837,teenager,0.0
71299,0671625837,youth,8.0
71300,0671625837,genz,7.0
71301,0671625837,millenial,9.0
71302,0671625837,genx,0.0
71303,0671625837,boomer+,0.0
71304,0671631845,teenager,0.0
71305,0671631845,youth,0.0
71306,0671631845,genz,9.0
71307,0671631845,millenial,5.0
71308,0671631845,genx,9.0
71309,0671631845,boomer+,0.0
71310,0671633198,teenager,0.0
71311,0671633198,youth,0.0
71312,0671633198,genz,0.0
71313,0671633198,millenial,5.0
71314,0671633198,genx,0.0
71315,0671633198,boomer+,0.0
71316,0671636782,teenager,0.0
71317,0671636782,youth,0.0
71318,0671636782,genz,0.0
71319,0671636782,millenial,6.428571428571429
71320,0671636782,genx,0.0
71321,0671636782,boomer+,0.0
71322,0671637185,teenager,0.0
71323,0671637185,youth,0.0
71324,0671637185,genz,0.0
71325,0671637185,millenial,9.0
71326,0671637185,genx,0.0
71327,0671637185,boomer+,5.0
71328,0671638688,teenager,0.0
71329,0671638688,youth,0.0
71330,0671638688,genz,0.0
71331,0671638688,millenial,0.0
71332,0671638688,genx,10.0
71333,0671638688,boomer+,8.0
71334,0671640127,teenager,0.0
71335,0671640127,youth,0.0
71336,0671640127,genz,0.0
71337,0671640127,millenial,0.0
71338,0671640127,genx,7.5
71339,0671640127,boomer+,0.0
71340,0671640453,teenager,0.0
71341,0671640453,youth,10.0
71342,0671640453,genz,8.333333333333334
71343,0671640453,millenial,5.0
71344,0671640453,genx,10.0
71345,0671640453,boomer+,0.0
71346,0671640496,teenager,0.0
71347,0671640496,youth,0.0
71348,0671640496,genz,5.0
71349,0671640496,millenial,10.0
71350,0671640496,genx,9.0
71351,0671640496,boomer+,0.0
71352,0671640771,teenager,0.0
71353,0671640771,youth,0.0
71354,0671640771,genz,0.0
71355,0671640771,millenial,8.333333333333334
71356,0671640771,genx,10.0
71357,0671640771,boomer+,0.0
71358,0671641778,teenager,0.0
71359,0671641778,youth,0.0
71360,0671641778,genz,10.0
71361,0671641778,millenial,9.0
71362,0671641778,genx,8.0
71363,0671641778,boomer+,0.0
71364,0671642561,teenager,0.0
71365,0671642561,youth,9.5
71366,0671642561,genz,9.333333333333334
71367,0671642561,millenial,5.571428571428571
71368,0671642561,genx,0.0
71369,0671642561,boomer+,0.0
71370,067164257X,teenager,0.0
71371,067164257X,youth,0.0
71372,067164257X,genz,9.428571428571429
71373,067164257X,millenial,7.7272727272727275
71374,067164257X,genx,7.0
71375,067164257X,boomer+,9.0
71376,0671642677,teenager,0.0
71377,0671642677,youth,0.0
71378,0671642677,genz,0.0
71379,0671642677,millenial,7.5
71380,0671642677,genx,0.0
71381,0671642677,boomer+,0.0
71382,0671642685,teenager,0.0
71383,0671642685,youth,0.0
71384,0671642685,genz,0.0
71385,0671642685,millenial,0.0
71386,0671642685,genx,8.0
71387,0671642685,boomer+,6.0
71388,0671643703,teenager,0.0
71389,0671643703,youth,0.0
71390,0671643703,genz,0.0
71391,0671643703,millenial,7.0
71392,0671643703,genx,0.0
71393,0671643703,boomer+,0.0
71394,0671644459,teenager,0.0
71395,0671644459,youth,0.0
71396,0671644459,genz,0.0
71397,0671644459,millenial,7.6
71398,0671644459,genx,6.5
71399,0671644459,boomer+,0.0
71400,0671644467,teenager,0.0
71401,0671644467,youth,0.0
71402,0671644467,genz,9.0
71403,0671644467,millenial,7.666666666666667
71404,0671644467,genx,0.0
71405,0671644467,boomer+,0.0
71406,0671644475,teenager,0.0
71407,0671644475,youth,0.0
71408,0671644475,genz,6.0
71409,0671644475,millenial,7.571428571428571
71410,0671644475,genx,6.0
71411,0671644475,boomer+,0.0
71412,0671644483,teenager,0.0
71413,0671644483,youth,0.0
71414,0671644483,genz,0.0
71415,0671644483,millenial,10.0
71416,0671644483,genx,8.0
71417,0671644483,boomer+,6.0
71418,0671646575,teenager,0.0
71419,0671646575,youth,0.0
71420,0671646575,genz,7.5
71421,0671646575,millenial,7.0
71422,0671646575,genx,7.0
71423,0671646575,boomer+,8.0
71424,0671646788,teenager,0.0
71425,0671646788,youth,0.0
71426,0671646788,genz,0.0
71427,0671646788,millenial,7.666666666666667
71428,0671646788,genx,0.0
71429,0671646788,boomer+,9.0
71430,0671647458,teenager,0.0
71431,0671647458,youth,0.0
71432,0671647458,genz,7.5
71433,0671647458,millenial,9.0
71434,0671647458,genx,10.0
71435,0671647458,boomer+,8.0
71436,0671648144,teenager,0.0
71437,0671648144,youth,10.0
71438,0671648144,genz,8.0
71439,0671648144,millenial,6.5
71440,0671648144,genx,9.0
71441,0671648144,boomer+,0.0
71442,0671648152,teenager,0.0
71443,0671648152,youth,0.0
71444,0671648152,genz,8.666666666666666
71445,0671648152,millenial,0.0
71446,0671648152,genx,7.0
71447,0671648152,boomer+,0.0
71448,0671648861,teenager,0.0
71449,0671648861,youth,0.0
71450,0671648861,genz,0.0
71451,0671648861,millenial,5.0
71452,0671648861,genx,8.5
71453,0671648861,boomer+,0.0
71454,0671648918,teenager,0.0
71455,0671648918,youth,0.0
71456,0671648918,genz,0.0
71457,0671648918,millenial,5.0
71458,0671648918,genx,0.0
71459,0671648918,boomer+,0.0
71460,0671649280,teenager,0.0
71461,0671649280,youth,0.0
71462,0671649280,genz,6.0
71463,0671649280,millenial,9.5
71464,0671649280,genx,7.0
71465,0671649280,boomer+,0.0
71466,0671649728,teenager,0.0
71467,0671649728,youth,0.0
71468,0671649728,genz,8.0
71469,0671649728,millenial,7.333333333333333
71470,0671649728,genx,8.0
71471,0671649728,boomer+,0.0
71472,067165361X,teenager,0.0
71473,067165361X,youth,0.0
71474,067165361X,genz,7.0
71475,067165361X,millenial,8.0
71476,067165361X,genx,10.0
71477,067165361X,boomer+,0.0
71478,0671653741,teenager,0.0
71479,0671653741,youth,0.0
71480,0671653741,genz,0.0
71481,0671653741,millenial,7.5
71482,0671653741,genx,0.0
71483,0671653741,boomer+,0.0
71484,0671654160,teenager,0.0
71485,0671654160,youth,6.0
71486,0671654160,genz,0.0
71487,0671654160,millenial,8.666666666666666
71488,0671654160,genx,10.0
71489,0671654160,boomer+,8.0
71490,0671655973,teenager,0.0
71491,0671655973,youth,0.0
71492,0671655973,genz,0.0
71493,0671655973,millenial,9.5
71494,0671655973,genx,0.0
71495,0671655973,boomer+,0.0
71496,067165604X,teenager,0.0
71497,067165604X,youth,0.0
71498,067165604X,genz,0.0
71499,067165604X,millenial,8.0
71500,067165604X,genx,9.0
71501,067165604X,boomer+,0.0
71502,0671656155,teenager,0.0
71503,0671656155,youth,8.0
71504,0671656155,genz,6.5
71505,0671656155,millenial,6.4
71506,0671656155,genx,6.0
71507,0671656155,boomer+,0.0
71508,0671656570,teenager,0.0
71509,0671656570,youth,0.0
71510,0671656570,genz,8.5
71511,0671656570,millenial,6.5
71512,0671656570,genx,0.0
71513,0671656570,boomer+,0.0
71514,0671656767,teenager,0.0
71515,0671656767,youth,0.0
71516,0671656767,genz,0.0
71517,0671656767,millenial,7.0
71518,0671656767,genx,0.0
71519,0671656767,boomer+,0.0
71520,0671657151,teenager,0.0
71521,0671657151,youth,0.0
71522,0671657151,genz,7.5
71523,0671657151,millenial,6.0
71524,0671657151,genx,0.0
71525,0671657151,boomer+,0.0
71526,067165764X,teenager,0.0
71527,067165764X,youth,9.0
71528,067165764X,genz,0.0
71529,067165764X,millenial,0.0
71530,067165764X,genx,8.5
71531,067165764X,boomer+,0.0
71532,0671657860,teenager,0.0
71533,0671657860,youth,0.0
71534,0671657860,genz,4.0
71535,0671657860,millenial,8.0
71536,0671657860,genx,9.333333333333334
71537,0671657860,boomer+,0.0
71538,067165831X,teenager,0.0
71539,067165831X,youth,5.0
71540,067165831X,genz,0.0
71541,067165831X,millenial,7.75
71542,067165831X,genx,0.0
71543,067165831X,boomer+,0.0
71544,0671660632,teenager,0.0
71545,0671660632,youth,6.0
71546,0671660632,genz,7.333333333333333
71547,0671660632,millenial,8.5
71548,0671660632,genx,6.0
71549,0671660632,boomer+,0.0
71550,0671661892,teenager,0.0
71551,0671661892,youth,0.0
71552,0671661892,genz,0.0
71553,0671661892,millenial,8.0
71554,0671661892,genx,9.0
71555,0671661892,boomer+,0.0
71556,0671663984,teenager,0.0
71557,0671663984,youth,0.0
71558,0671663984,genz,9.0
71559,0671663984,millenial,6.0
71560,0671663984,genx,8.0
71561,0671663984,boomer+,10.0
71562,0671664271,teenager,7.0
71563,0671664271,youth,0.0
71564,0671664271,genz,0.0
71565,0671664271,millenial,0.0
71566,0671664271,genx,9.0
71567,0671664271,boomer+,0.0
71568,0671664948,teenager,0.0
71569,0671664948,youth,0.0
71570,0671664948,genz,0.0
71571,0671664948,millenial,8.333333333333334
71572,0671664948,genx,0.0
71573,0671664948,boomer+,0.0
71574,0671664964,teenager,0.0
71575,0671664964,youth,0.0
71576,0671664964,genz,7.0
71577,0671664964,millenial,9.0
71578,0671664964,genx,0.0
71579,0671664964,boomer+,0.0
71580,0671665707,teenager,0.0
71581,0671665707,youth,0.0
71582,0671665707,genz,9.0
71583,0671665707,millenial,6.0
71584,0671665707,genx,7.0
71585,0671665707,boomer+,0.0
71586,0671665790,teenager,0.0
71587,0671665790,youth,0.0
71588,0671665790,genz,8.0
71589,0671665790,millenial,8.0
71590,0671665790,genx,0.0
71591,0671665790,boomer+,0.0
71592,0671666258,teenager,0.0
71593,0671666258,youth,0.0
71594,0671666258,genz,8.0
71595,0671666258,millenial,9.5
71596,0671666258,genx,0.0
71597,0671666258,boomer+,0.0
71598,0671666274,teenager,0.0
71599,0671666274,youth,0.0
71600,0671666274,genz,0.0
71601,0671666274,millenial,6.666666666666667
71602,0671666274,genx,0.0
71603,0671666274,boomer+,0.0
71604,067166641X,teenager,0.0
71605,067166641X,youth,0.0
71606,067166641X,genz,0.0
71607,067166641X,millenial,7.333333333333333
71608,067166641X,genx,0.0
71609,067166641X,boomer+,0.0
71610,0671670050,teenager,0.0
71611,0671670050,youth,0.0
71612,0671670050,genz,0.0
71613,0671670050,millenial,10.0
71614,0671670050,genx,8.0
71615,0671670050,boomer+,0.0
71616,0671670069,teenager,0.0
71617,0671670069,youth,5.0
71618,0671670069,genz,5.0
71619,0671670069,millenial,9.5
71620,0671670069,genx,10.0
71621,0671670069,boomer+,0.0
71622,0671670646,teenager,0.0
71623,0671670646,youth,0.0
71624,0671670646,genz,8.333333333333334
71625,0671670646,millenial,6.666666666666667
71626,0671670646,genx,6.5
71627,0671670646,boomer+,0.0
71628,0671670662,teenager,0.0
71629,0671670662,youth,0.0
71630,0671670662,genz,10.0
71631,0671670662,millenial,7.166666666666667
71632,0671670662,genx,0.0
71633,0671670662,boomer+,0.0
71634,0671670689,teenager,10.0
71635,0671670689,youth,10.0
71636,0671670689,genz,8.333333333333334
71637,0671670689,millenial,6.6
71638,0671670689,genx,0.0
71639,0671670689,boomer+,0.0
71640,0671670913,teenager,0.0
71641,0671670913,youth,8.0
71642,0671670913,genz,8.0
71643,0671670913,millenial,0.0
71644,0671670913,genx,0.0
71645,0671670913,boomer+,0.0
71646,0671672576,teenager,0.0
71647,0671672576,youth,0.0
71648,0671672576,genz,7.0
71649,0671672576,millenial,10.0
71650,0671672576,genx,9.0
71651,0671672576,boomer+,0.0
71652,0671673645,teenager,0.0
71653,0671673645,youth,0.0
71654,0671673645,genz,0.0
71655,0671673645,millenial,6.8
71656,0671673645,genx,6.5
71657,0671673645,boomer+,7.0
71658,0671673653,teenager,0.0
71659,0671673653,youth,0.0
71660,0671673653,genz,7.0
71661,0671673653,millenial,7.25
71662,0671673653,genx,7.0
71663,0671673653,boomer+,0.0
71664,0671673661,teenager,0.0
71665,0671673661,youth,10.0
71666,0671673661,genz,10.0
71667,0671673661,millenial,6.333333333333333
71668,0671673661,genx,0.0
71669,0671673661,boomer+,0.0
71670,0671673688,teenager,0.0
71671,0671673688,youth,9.0
71672,0671673688,genz,6.5
71673,0671673688,millenial,7.0
71674,0671673688,genx,8.5
71675,0671673688,boomer+,6.666666666666667
71676,0671674366,teenager,0.0
71677,0671674366,youth,0.0
71678,0671674366,genz,0.0
71679,0671674366,millenial,7.0
71680,0671674366,genx,7.0
71681,0671674366,boomer+,0.0
71682,0671674463,teenager,0.0
71683,0671674463,youth,0.0
71684,0671674463,genz,0.0
71685,0671674463,millenial,8.0
71686,0671674463,genx,0.0
71687,0671674463,boomer+,7.0
71688,0671676253,teenager,0.0
71689,0671676253,youth,0.0
71690,0671676253,genz,10.0
71691,0671676253,millenial,7.0
71692,0671676253,genx,8.0
71693,0671676253,boomer+,0.0
71694,0671676296,teenager,0.0
71695,0671676296,youth,0.0
71696,0671676296,genz,0.0
71697,0671676296,millenial,0.0
71698,0671676296,genx,10.0
71699,0671676296,boomer+,0.0
71700,0671676563,teenager,0.0
71701,0671676563,youth,0.0
71702,0671676563,genz,5.0
71703,0671676563,millenial,3.0
71704,0671676563,genx,0.0
71705,0671676563,boomer+,0.0
71706,0671679155,teenager,0.0
71707,0671679155,youth,0.0
71708,0671679155,genz,8.0
71709,0671679155,millenial,7.0
71710,0671679155,genx,0.0
71711,0671679155,boomer+,10.0
71712,0671679430,teenager,0.0
