,User-ID,User-City,User-State,User-Country,User-Generation,Old-Book-Rating,New-Book-Rating
17740,172814,bologna, emilia romagna," italy""",millenial,7.0,
17741,172816,scotts valley, california," usa""",millenial,4.0,8.0
17742,172834,champaign, illinois," usa""",millenial,5.0,8.0
17743,172837,kuala lumpur, kuala lumpur," malaysia""",teenager,,7.0
17744,172844,telford, england," united kingdom""",teenager,10.0,
17745,172848,moncton, new brunswick," canada""",genz,5.0,7.0
17746,172851,brighton, sussex," united kingdom""",millenial,8.0,
17747,172865,peoria, arizona," usa""",youth,4.333333333333333,4.666666666666667
17748,172874,kilmarnock, scotland," united kingdom""",genz,10.0,
17749,172881,demopolis, alabama," usa""",millenial,8.0,8.0
17750,172888,valence, rhône alpes," france""",genx,9.0,8.0
17751,172893,fortville, indiana," usa""",genx,,6.0
17752,172900,salt lake city, utah," usa""",genz,8.0,
17753,172911,columbia, maryland," usa""",genx,9.0,
17754,172929,chicago, illinois," usa""",millenial,6.0,
17755,172940,victoria, british columbia," canada""",genx,,8.0
17756,172949,mcminnville, oregon," usa""",genx,7.0,
17757,172951,buckhannon, west virginia," usa""",genx,9.333333333333334,
17758,172970,amersfoort, utrecht," netherlands""",millenial,9.0,
17759,172971,jena, thueringen," germany""",genz,9.0,
17760,172974,tucson, arizona," usa""",millenial,9.0,
17761,172976,north chelmsford, massachusetts," usa""",genz,9.0,
17762,173001,wellington, wellington," new zealand""",genx,,3.0
17763,173004,imperial, missouri," usa""",genz,10.0,
17764,173013,valatie, new york," usa""",genx,,10.0
17765,173016,portland, oregon," usa""",genz,7.0,5.0
17766,173030,st. paul, minnesota," usa""",millenial,4.0,
17767,173034,elizabethtown, pennsylvania," usa""",millenial,8.0,
17768,173035,commerce township, michigan," usa""",boomer+,,7.5
17769,173053,lacey, washington," usa""",,7.0,3.0
17770,173111,west columbia, south carolina," usa""",millenial,8.5,8.153846153846153
17771,173115,mountain view, california," usa""",millenial,,6.0
17772,173122,saint paul, minnesota," usa""",genz,7.0,
17773,173131,sydney, new south wales," australia""",genz,7.0,6.142857142857143
17774,173132,singapore, singapore," singapore""",youth,7.0,
17775,173142,pittsboro, north carolina," usa""",genx,7.5,
17776,173148,aurora, ontario," canada""",genx,,8.0
17777,173154,monroe, louisiana," usa""",millenial,8.0,
17778,173175,mountain view, california," usa""",millenial,7.0,
17779,173192,el cajon, california," usa""",boomer+,,7.0
17780,173194,hudson, new hampshire," usa""",genx,7.0,
17781,173225,galion, ohio," usa""",millenial,8.5,8.5
17782,173232,dover, new hampshire," usa""",millenial,10.0,
17783,173238,eureka, california," usa""",millenial,,10.0
17784,173240,loomis, california," usa""",boomer+,8.0,
17785,173243,barry, wales," united kingdom""",millenial,4.0,
17786,173247,chicago, illinois," usa""",genx,,9.0
17787,173253,silver spring, maryland," usa""",millenial,8.25,
17788,173259,st. petersburg, florida," usa""",millenial,10.0,
17789,173280,southold, new york," usa""",millenial,9.0,8.5
17790,173289,paoli, pennsylvania," usa""",millenial,,9.0
17791,173291,greensboro, north carolina," usa""",millenial,8.738095238095237,8.642857142857142
17792,173301,spanish fork, utah," usa""",genx,9.0,6.333333333333333
17793,173314,albuquerque, new mexico," usa""",genx,9.0,
17794,173315,aiken, south carolina," usa""",boomer+,8.0,5.0
17795,173338,braunschweig, niedersachsen," germany""",genz,,8.0
17796,173340,houston, texas," usa""",boomer+,,10.0
17797,173341,kenosha, wisconsin," usa""",genx,,7.0
17798,173342,louisa, virginia," usa""",genz,,9.0
17799,173354,meadville, pennsylvania," usa""",genz,8.0,8.0
17800,173357,austin, texas," usa""",millenial,,8.5
17801,173369,clayton, missouri," usa""",genz,,7.0
17802,173415,chicago, illinois," usa""",millenial,8.15625,8.24074074074074
17803,173445,montijo, setúbal," portugal""",millenial,10.0,
17804,173453,mountain view, california," usa""",genz,,4.0
17805,173457,austin, texas," usa""",millenial,,5.0
17806,173468,charlotte, north carolina," usa""",teenager,,9.0
17807,173474,madison, alabama," usa""",millenial,7.0,
17808,173481,arlington, texas," usa""",boomer+,6.833333333333333,5.928571428571429
17809,173482,fairfield, ohio," usa""",millenial,,7.5
17810,173486,citronelle, alabama," usa""",genx,8.833333333333334,7.6
17811,173494,herkimer, new york," usa""",youth,7.0,
17812,173508,nyc, new york," usa""",genz,10.0,
17813,173509,juneau, alaska," usa""",genx,6.25,5.0
17814,173511,pine beach, new jersey," usa""",millenial,9.25,6.0
17815,173517,eliot, maine," usa""",millenial,8.0,9.6
17816,173521,austin, texas," usa""",millenial,,9.0
17817,173536,montreal, quebec," canada""",millenial,7.0,
17818,173538,ipswich, england," united kingdom""",genz,,10.0
17819,173540,odessa, ontario," canada""",genz,5.0,7.0
17820,173547,yorba linda, california," usa""",millenial,,8.0
17821,173552,raleigh, north carolina," usa""",millenial,6.0,
17822,173621,monterey park, california," usa""",genz,,5.0
17823,173632,graz, steiermark," austria""",millenial,10.0,
17824,173650,edmonton, alberta," canada""",genz,7.8,7.5
17825,173654,edmonton, alberta," canada""",genx,,9.0
17826,173657,darmstadt, hessen," germany""",millenial,8.0,
17827,173659,ottawa, ontario," canada""",millenial,5.5,9.0
17828,173660,folkestone, kent," united kingdom""",millenial,10.0,
17829,173679,regensburg, bavaria," germany""",genz,8.25,7.954545454545454
17830,173681,gevelsberg, nordrhein-westfalen," germany""",millenial,7.0,
17831,173684,chula vista, california," usa""",teenager,6.5,8.166666666666666
17832,173691,cary, north carolina," usa""",millenial,,7.0
17833,173705,jacksonville, florida," usa""",millenial,,6.0
17834,173706,mountain view, california," usa""",genx,,9.0
17835,173731,newcastle upon tyne, n/a," united kingdom""",youth,7.0,
17836,173743,gloucester, massachusetts," usa""",millenial,9.0,7.833333333333333
17837,173757,st. louis, missouri," usa""",genx,8.0,
17838,173765,berlin, berlin," germany""",genz,,7.0
17839,173769,toapayoh, toapayoh," singapore""",youth,10.0,10.0
17840,173773,springfield, illinois," usa""",millenial,8.0,5.0
17841,173778,san francisco, california," usa""",millenial,7.0,6.0
17842,173779,pawtucket, rhode island," usa""",genx,,7.0
17843,173784,ny, new york," usa""",millenial,,8.0
17844,173793,costa mesa, california," usa""",genz,,4.0
17845,173797,cocoa, florida," usa""",genx,,9.0
17846,173828,rome, ohio," usa""",genx,8.0,
17847,173840,pittsburgh, pennsylvania," usa""",teenager,9.0,
17848,173856,longmont, colorado," usa""",millenial,7.75,10.0
17849,173860,chicago, illinois," usa""",genx,7.2,7.3125
17850,173875,london, city," united kingdom""",genx,,7.0
17851,173881,festus, missouri," usa""",millenial,5.0,9.0
17852,173901,glenwood, arkansas," usa""",genx,,9.0
17853,173906,berkeley, california," usa""",millenial,,8.5
17854,173908,dallas, texas," usa""",teenager,8.0,
17855,173922,oceanside, california," usa""",millenial,,7.5
17856,173928,milano, lombardia," italy""",millenial,,8.0
17857,173929,palo alto, california," usa""",millenial,,10.0
17858,173932,webster, new york," usa""",genx,,4.0
17859,173935,dale city, virginia," usa""",genz,,8.0
17860,173943,greencastle, indiana," usa""",genx,8.0,
17861,173969,christchurch, canterbury," new zealand""",millenial,8.0,7.0
17862,173999,lignières, neuchâtel," switzerland""",millenial,6.5,9.0
17863,174004,, n/a," hong kong""",genx,9.0,8.5
17864,174015,columbia, missouri," usa""",millenial,,9.0
17865,174017,henstridge, england," united kingdom""",millenial,,5.0
17866,174021,limerick, pennsylvania," usa""",millenial,,6.0
17867,174031,townsend, georgia," usa""",boomer+,,9.0
17868,174034,surrey, british columbia," canada""",genx,7.857142857142857,8.333333333333334
17869,174059,concrete, washington," usa""",genx,10.0,
17870,174062,kelseyville, california," usa""",millenial,8.333333333333334,6.75
17871,174077,coffs harbour, new south wales," australia""",genx,7.0,
17872,174078,mora, minnesota," usa""",genx,,9.0
17873,174085,barcelona, catalunya," spain""",genz,,8.0
17874,174092,holybourne, england," united kingdom""",millenial,7.533333333333333,7.714285714285714
17875,174103,northbrook, illinois," usa""",millenial,5.0,
17876,174139,swindon, england," united kingdom""",millenial,7.5,
17877,174140,new cumberland, pennsylvania," usa""",genz,8.333333333333334,
17878,174142,indian head, maryland," usa""",genz,7.666666666666667,7.5
17879,174148,rollinsford, new hampshire," usa""",millenial,8.0,
17880,174151,carrollton, georgia," usa""",millenial,8.5,9.0
17881,174152,bridgewater, new jersey," usa""",boomer+,9.0,
17882,174157,herndon, virginia," usa""",genz,,8.333333333333334
17883,174168,tustin, california," usa""",millenial,5.0,
17884,174174,meppen, niedersachsen," germany""",millenial,7.0,
17885,174184,roslindale, massachusetts," usa""",genx,7.0,
17886,174190,st. charles, missouri," usa""",millenial,8.0,
17887,174195,whitehorse, yukon territory," canada""",genz,8.5,7.571428571428571
17888,174216,hamilton, ohio," usa""",millenial,8.08695652173913,8.083333333333334
17889,174231,bridgewater, new jersey," usa""",genz,9.0,
17890,174256,brighton & hove, england," united kingdom""",genx,,8.0
17891,174261,clayton, north carolina," usa""",millenial,8.5,
17892,174265,atlanta, georgia," usa""",genx,1.0,
17893,174290,columbus, ohio," usa""",millenial,,5.0
17894,174292,mechanicsville, virginia," usa""",millenial,10.0,8.0
17895,174296,ostrander, ohio," usa""",millenial,,8.0
17896,174297,frankfurt am main, hessen," germany""",millenial,6.0,
17897,174304,st. louis, missouri," usa""",genz,8.127906976744185,6.948717948717949
17898,174309,reading, england," united kingdom""",millenial,7.0,
17899,174320,newtown square, pennsylvania," usa""",millenial,,9.0
17900,174322,bagshot, england," united kingdom""",millenial,4.0,7.25
17901,174326,winnipeg, manitoba," canada""",millenial,8.875,8.214285714285714
17902,174345,horn lake, mississippi," usa""",millenial,8.0,
17903,174358,gahanna, ohio," usa""",genz,,8.0
17904,174367,holden, massachusetts," usa""",genx,,6.857142857142857
17905,174374,salt lake city, utah," usa""",millenial,8.0,
17906,174375,norman, oklahoma," usa""",millenial,5.4,8.0
17907,174405,waterloo, ontario," canada""",millenial,,10.0
17908,174422,austin, texas," usa""",genz,8.0,
17909,174428,morrisville, north carolina," usa""",millenial,5.0,5.666666666666667
17910,174434,herkimer, new york," usa""",youth,6.0,
17911,174451,gravesend, kent," united kingdom""",millenial,8.0,
17912,174460,sydney, new south wales," australia""",genz,8.0,
17913,174464,columbus, ohio," usa""",genz,,10.0
17914,174479,zahna, sachsen-anhalt," germany""",genz,10.0,
17915,174480,eglisau, zürich," switzerland""",millenial,,7.0
17916,174486,st. albert, alberta," canada""",millenial,8.0,6.0
17917,174496,woodbridge, virginia," usa""",teenager,,10.0
17918,174503,stirling, ontario," canada""",genz,7.4,
17919,174512,san jose, california," usa""",genx,,8.0
17920,174531,harrodsburg, kentucky," usa""",teenager,,7.0
17921,174534,bismarck, north dakota," usa""",genx,8.8,10.0
17922,174541,st. helens, oregon," usa""",genx,,9.0
17923,174568,klamath falls, oregon," usa""",genz,9.0,
17924,174570,rockwall, texas," usa""",boomer+,,5.0
17925,174601,daytona beach, florida," usa""",millenial,,4.5
17926,174605,carmel highlands, california," usa""",boomer+,9.0,
17927,174610,roseburg, oregon," usa""",genx,10.0,7.0
17928,174616,wichita, kansas," usa""",millenial,10.0,
17929,174625,houston, texas,,millenial,8.6,8.857142857142858
17930,174630,anchorage, alaska," usa""",genx,,7.0
17931,174633,nashville, tennessee," usa""",millenial,9.272727272727273,10.0
17932,174638,new york, new york," usa""",millenial,8.0,9.0
17933,174646,shawnee mission, kansas," usa""",genx,8.0,
17934,174655,la canada, california," usa""",genx,,9.0
17935,174657,modesto, california," usa""",millenial,,6.666666666666667
17936,174672,san bernardino, california," usa""",genx,7.0,
17937,174682,grants pass, oregon," usa""",millenial,,8.0
17938,174683,sutherlin, virginia," usa""",millenial,7.5,
17939,174692,lagrange, ,,genx,9.0,7.5
17940,174694,kewaskum, wisconsin," usa""",genx,,3.0
17941,174698,mpls, minnesota," usa""",genx,,7.0
17942,174700,toronto, ontario," canada""",genx,8.5,8.88888888888889
17943,174709,bellevue, nebraska," usa""",millenial,,6.333333333333333
17944,174714,roeland park, kansas," usa""",genz,7.0,
17945,174719,st paul, minnesota," usa""",millenial,10.0,
17946,174732,manhattan, kansas," usa""",millenial,8.0,
17947,174738,elkhart, indiana," usa""",millenial,8.0,6.333333333333333
17948,174753,saugerties, new york," usa""",millenial,,10.0
17949,174756,hopewell, virginia," usa""",genx,,6.0
17950,174766,los angeles, california," usa""",genz,10.0,
17951,174769,arvada, colorado," usa""",millenial,10.0,
17952,174776,columbus, ohio," usa""",genz,,9.0
17953,174782,barryton, michigan," usa""",genz,6.0,
17954,174791,long beach, california," usa""",millenial,6.25,5.0
17955,174793,visalia, california," usa""",genx,8.0,6.0
17956,174805,burnaby, british columbia," canada""",boomer+,6.0,
17957,174807,upland, california," usa""",millenial,,10.0
17958,174813,snoqualmie pass, washington," usa""",genx,,8.0
17959,174827,lexington, kentucky," usa""",genx,,6.0
17960,174833,louisville, kentucky," usa""",genx,,8.0
17961,174834,portland, oregon," usa""",genx,7.0,7.0
17962,174851,missoula, montana," usa""",millenial,8.2,
17963,174856,new york, new york," usa""",genz,7.0,8.0
17964,174861,malden, massachusetts," usa""",genz,,6.5
17965,174876,scottsdale, arizona," usa""",genx,,9.0
17966,174913,lee`s summit, missouri," usa""",millenial,7.0,
17967,174914,perth, western australia," australia""",millenial,8.714285714285714,8.571428571428571
17968,174918,minneapolis, minnesota," usa""",genx,,9.0
17969,174920,redlands, california," usa""",millenial,,7.0
17970,174952,chicago, illinois," usa""",genx,5.0,
17971,174962,lisboa, loures," portugal""",genz,,8.0
17972,174966,ottawa, ontario," canada""",millenial,8.0,
17973,174967,ann arbor, michigan," usa""",millenial,7.0,
17974,174978,bradenton, florida," usa""",millenial,,5.5
17975,174987,bentonville, arkansas," usa""",millenial,5.0,6.666666666666667
17976,175000,ridgeland, mississippi," usa""",genz,9.666666666666666,10.0
17977,175002,sydney, new south wales," australia""",millenial,6.0,
17978,175003,round rock, texas," usa""",millenial,10.0,10.0
17979,175007,portsmouth, virginia," usa""",genx,,9.0
17980,175048,lincoln university, pennsylvania," usa""",millenial,,7.0
17981,175065,henderson, nevada," usa""",millenial,,5.0
17982,175068,grand haven, michigan," usa""",millenial,7.0,5.0
17983,175070,brandon, mississippi," usa""",millenial,7.666666666666667,9.11111111111111
17984,175092,napa, california," usa""",teenager,,9.0
17985,175098,cambridge, minnesota," usa""",millenial,,7.0
17986,175100,walled lake, ,,genx,8.761904761904763,8.8
17987,175101,tampa, florida," usa""",boomer+,7.777777777777778,7.25
17988,175134,labuan, federal territory of labuan," malaysia""",genz,,10.0
17989,175138,pawtucket, rhode island," usa""",genz,8.0,
17990,175139,amherst, virginia," usa""",genx,9.0,
17991,175145,durham, north carolina," usa""",millenial,6.333333333333333,
17992,175149,mt. pleasant, michigan," usa""",millenial,10.0,9.0
17993,175153,portsmouth, england," united kingdom""",genz,,8.0
17994,175185,nanaimo, british columbia," canada""",millenial,8.0,9.0
17995,175186,amherst, massachusetts," usa""",genx,10.0,8.0
17996,175195,edina, minnesota," usa""",genx,,7.0
17997,175206,shelby township, michigan," usa""",millenial,6.5,
17998,175234,seattle, washington," usa""",millenial,,7.0
17999,175235,shelby, north carolina," usa""",millenial,8.0,
18000,175244,lincoln, nebraska," usa""",millenial,7.0,
18001,175266,gallup mills, vermont," usa""",genx,,9.0
18002,175267,salem, oregon," usa""",genz,7.0,
18003,175271,bellevue, idaho," usa""",genx,8.3,7.6
18004,175283,laramie, wyoming," usa""",millenial,7.75,5.0
18005,175284,blue ridge summit, pennsylvania," usa""",millenial,,10.0
18006,175287,roanoke, virginia," usa""",millenial,8.11111111111111,8.0
18007,175303,lafayette, indiana," usa""",genz,,9.0
18008,175312,ottawa, ontario," canada""",teenager,7.0,
18009,175315,tottenham, ontario," canada""",millenial,8.0,
18010,175341,san angelo, texas," usa""",millenial,8.5,9.0
18011,175346,melbourne, victoria," australia""",genx,9.0,
18012,175367,tours, indre et loire," france""",millenial,9.0,6.5
18013,175372,mataró, barcelona," spain""",millenial,5.0,
18014,175377,raleigh, north carolina," usa""",millenial,,9.0
